datetime,reference_datetime,site_id,family,parameter,variable,predicted,model_id
2021-10-04,2021-09-27,SCBI,ensemble,2,amblyomma_americanum,2.4600221874786237,full_arima
2021-10-11,2021-09-27,SCBI,ensemble,2,amblyomma_americanum,2.665023203609356,full_arima
2021-10-18,2021-09-27,SCBI,ensemble,2,amblyomma_americanum,3.9723514985629813,full_arima
2021-10-25,2021-09-27,SCBI,ensemble,2,amblyomma_americanum,4.719136454233846,full_arima
2021-11-01,2021-09-27,SCBI,ensemble,2,amblyomma_americanum,4.31726255403677,full_arima
2021-09-27,2021-09-27,SERC,ensemble,2,amblyomma_americanum,26.28077668920131,full_arima
2021-10-04,2021-09-27,SERC,ensemble,2,amblyomma_americanum,33.86240340906375,full_arima
2021-10-11,2021-09-27,SERC,ensemble,2,amblyomma_americanum,25.726661613326048,full_arima
2021-10-18,2021-09-27,SERC,ensemble,2,amblyomma_americanum,20.752607757792045,full_arima
2021-10-25,2021-09-27,SERC,ensemble,2,amblyomma_americanum,21.752179912318287,full_arima
2021-11-01,2021-09-27,SERC,ensemble,2,amblyomma_americanum,22.481841416154758,full_arima
2021-09-27,2021-09-27,TALL,ensemble,2,amblyomma_americanum,57.746164258096535,full_arima
2021-10-04,2021-09-27,TALL,ensemble,2,amblyomma_americanum,60.47089762721956,full_arima
2021-10-11,2021-09-27,TALL,ensemble,2,amblyomma_americanum,55.889866580511566,full_arima
2021-10-18,2021-09-27,TALL,ensemble,2,amblyomma_americanum,54.078344945927775,full_arima
2021-10-25,2021-09-27,TALL,ensemble,2,amblyomma_americanum,49.857138041506055,full_arima
2021-11-01,2021-09-27,TALL,ensemble,2,amblyomma_americanum,59.29407164945085,full_arima
2021-09-27,2021-09-27,UKFS,ensemble,2,amblyomma_americanum,98.9564934282859,full_arima
2021-10-04,2021-09-27,UKFS,ensemble,2,amblyomma_americanum,94.362719876282,full_arima
2021-10-11,2021-09-27,UKFS,ensemble,2,amblyomma_americanum,96.20435733259751,full_arima
2021-10-18,2021-09-27,UKFS,ensemble,2,amblyomma_americanum,94.02142660729976,full_arima
2021-10-25,2021-09-27,UKFS,ensemble,2,amblyomma_americanum,91.40507245918226,full_arima
2021-11-01,2021-09-27,UKFS,ensemble,2,amblyomma_americanum,90.1501650093254,full_arima
2021-09-27,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,3.474803840914315,full_arima
2021-10-04,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,3.271864431346793,full_arima
2021-10-11,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,3.16161207382539,full_arima
2021-10-18,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,2.79781689460972,full_arima
2021-10-25,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,2.6546494660809175,full_arima
2021-11-01,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,2.501735138948127,full_arima
2021-09-27,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,39.51176868017371,full_arima
2021-10-04,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,39.40397594730226,full_arima
2021-10-11,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,38.54416886281832,full_arima
2021-10-18,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,37.009492047456284,full_arima
2021-10-25,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,32.59516804114884,full_arima
2021-11-01,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,30.07802415997176,full_arima
2021-09-27,2021-09-27,LENO,ensemble,3,amblyomma_americanum,0,full_arima
2021-10-04,2021-09-27,LENO,ensemble,3,amblyomma_americanum,0,full_arima
2021-10-11,2021-09-27,LENO,ensemble,3,amblyomma_americanum,0.1693268113259081,full_arima
2021-10-18,2021-09-27,LENO,ensemble,3,amblyomma_americanum,2.1474053186142523,full_arima
2021-10-25,2021-09-27,LENO,ensemble,3,amblyomma_americanum,3.7884038975996153,full_arima
2021-11-01,2021-09-27,LENO,ensemble,3,amblyomma_americanum,4.748309480422823,full_arima
2021-09-27,2021-09-27,ORNL,ensemble,3,amblyomma_americanum,25.068483699578806,full_arima
2021-10-04,2021-09-27,ORNL,ensemble,3,amblyomma_americanum,16.69529422946893,full_arima
2021-10-11,2021-09-27,ORNL,ensemble,3,amblyomma_americanum,9.289243819151405,full_arima
2021-10-18,2021-09-27,ORNL,ensemble,3,amblyomma_americanum,1.8219311764517911,full_arima
2021-10-25,2021-09-27,ORNL,ensemble,3,amblyomma_americanum,1.7632922006708824,full_arima
2021-11-01,2021-09-27,ORNL,ensemble,3,amblyomma_americanum,0.14788131108486624,full_arima
2021-09-27,2021-09-27,OSBS,ensemble,3,amblyomma_americanum,31.45815898653334,full_arima
2021-10-04,2021-09-27,OSBS,ensemble,3,amblyomma_americanum,30.50719770645935,full_arima
2021-10-11,2021-09-27,OSBS,ensemble,3,amblyomma_americanum,31.926036144288005,full_arima
2021-10-18,2021-09-27,OSBS,ensemble,3,amblyomma_americanum,31.74533996935828,full_arima
2021-10-25,2021-09-27,OSBS,ensemble,3,amblyomma_americanum,32.69513940827008,full_arima
2021-11-01,2021-09-27,OSBS,ensemble,3,amblyomma_americanum,27.861118495719804,full_arima
2021-09-27,2021-09-27,SCBI,ensemble,3,amblyomma_americanum,0,full_arima
2021-10-04,2021-09-27,SCBI,ensemble,3,amblyomma_americanum,1.9146908300620038,full_arima
2021-10-11,2021-09-27,SCBI,ensemble,3,amblyomma_americanum,3.7539452063902767,full_arima
2021-10-18,2021-09-27,SCBI,ensemble,3,amblyomma_americanum,5.29837746744575,full_arima
2021-10-25,2021-09-27,SCBI,ensemble,3,amblyomma_americanum,5.693759166160687,full_arima
2021-11-01,2021-09-27,SCBI,ensemble,3,amblyomma_americanum,5.2798586020136415,full_arima
2021-09-27,2021-09-27,SERC,ensemble,3,amblyomma_americanum,28.19158842854917,full_arima
2021-10-04,2021-09-27,SERC,ensemble,3,amblyomma_americanum,24.55803849060474,full_arima
2021-10-11,2021-09-27,SERC,ensemble,3,amblyomma_americanum,29.792943130198978,full_arima
2021-10-18,2021-09-27,SERC,ensemble,3,amblyomma_americanum,27.531038858924358,full_arima
2021-10-25,2021-09-27,SERC,ensemble,3,amblyomma_americanum,25.427703113820353,full_arima
2021-11-01,2021-09-27,SERC,ensemble,3,amblyomma_americanum,23.129984914891338,full_arima
2021-09-27,2021-09-27,TALL,ensemble,3,amblyomma_americanum,57.45394818660239,full_arima
2021-10-04,2021-09-27,TALL,ensemble,3,amblyomma_americanum,55.10555256035326,full_arima
2021-10-11,2021-09-27,TALL,ensemble,3,amblyomma_americanum,56.18923712798931,full_arima
2021-10-18,2021-09-27,TALL,ensemble,3,amblyomma_americanum,53.80492485935099,full_arima
2021-10-25,2021-09-27,TALL,ensemble,3,amblyomma_americanum,57.9653633382038,full_arima
2021-11-01,2021-09-27,TALL,ensemble,3,amblyomma_americanum,60.67994281809884,full_arima
2021-09-27,2021-09-27,UKFS,ensemble,3,amblyomma_americanum,99.87441986004625,full_arima
2021-10-04,2021-09-27,UKFS,ensemble,3,amblyomma_americanum,96.34368798348524,full_arima
2021-10-11,2021-09-27,UKFS,ensemble,3,amblyomma_americanum,94.58892189456098,full_arima
2021-10-18,2021-09-27,UKFS,ensemble,3,amblyomma_americanum,93.07988437527416,full_arima
2021-10-25,2021-09-27,UKFS,ensemble,3,amblyomma_americanum,89.51422563147715,full_arima
2021-11-01,2021-09-27,UKFS,ensemble,3,amblyomma_americanum,90.38775708285455,full_arima
2021-09-27,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,3.9703489873530122,full_arima
2021-10-04,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,2.6226087754551046,full_arima
2021-10-11,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,3.202147169758746,full_arima
2021-10-18,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,3.587560180167059,full_arima
2021-10-25,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,2.772900372571462,full_arima
2021-11-01,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,2.72894306398118,full_arima
2021-09-27,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,39.78521645120999,full_arima
2021-10-04,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,39.22479034232141,full_arima
2021-10-11,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,36.64842409848883,full_arima
2021-10-18,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,36.24753950447456,full_arima
2021-10-25,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,33.141913809040894,full_arima
2021-11-01,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,33.17453453598859,full_arima
2021-09-27,2021-09-27,LENO,ensemble,4,amblyomma_americanum,0,full_arima
2021-10-04,2021-09-27,LENO,ensemble,4,amblyomma_americanum,0,full_arima
2021-10-11,2021-09-27,LENO,ensemble,4,amblyomma_americanum,0,full_arima
2021-10-18,2021-09-27,LENO,ensemble,4,amblyomma_americanum,2.028881663458833,full_arima
2021-10-25,2021-09-27,LENO,ensemble,4,amblyomma_americanum,3.76715635789833,full_arima
2021-11-01,2021-09-27,LENO,ensemble,4,amblyomma_americanum,4.898453660582181,full_arima
2021-09-27,2021-09-27,ORNL,ensemble,4,amblyomma_americanum,25.95069270639418,full_arima
2021-10-04,2021-09-27,ORNL,ensemble,4,amblyomma_americanum,15.952586832832583,full_arima
2021-10-11,2021-09-27,ORNL,ensemble,4,amblyomma_americanum,4.31419952391202,full_arima
2021-10-18,2021-09-27,ORNL,ensemble,4,amblyomma_americanum,0,full_arima
2021-10-25,2021-09-27,ORNL,ensemble,4,amblyomma_americanum,2.895493012147348,full_arima
2021-11-01,2021-09-27,ORNL,ensemble,4,amblyomma_americanum,3.227534745840437,full_arima
2021-09-27,2021-09-27,OSBS,ensemble,4,amblyomma_americanum,31.933628129725825,full_arima
2021-10-04,2021-09-27,OSBS,ensemble,4,amblyomma_americanum,33.99270509850359,full_arima
2021-10-11,2021-09-27,OSBS,ensemble,4,amblyomma_americanum,34.79392484583026,full_arima
2021-10-18,2021-09-27,OSBS,ensemble,4,amblyomma_americanum,33.159612461782665,full_arima
2021-10-25,2021-09-27,OSBS,ensemble,4,amblyomma_americanum,32.79600737941303,full_arima
2021-11-01,2021-09-27,OSBS,ensemble,4,amblyomma_americanum,31.0563626494182,full_arima
2021-09-27,2021-09-27,SCBI,ensemble,4,amblyomma_americanum,0.01369582722129703,full_arima
2021-10-04,2021-09-27,SCBI,ensemble,4,amblyomma_americanum,2.570722793667508,full_arima
2021-10-11,2021-09-27,SCBI,ensemble,4,amblyomma_americanum,3.281880609490267,full_arima
2021-10-18,2021-09-27,SCBI,ensemble,4,amblyomma_americanum,5.005033933920492,full_arima
2021-10-25,2021-09-27,SCBI,ensemble,4,amblyomma_americanum,6.3232380969932525,full_arima
2021-11-01,2021-09-27,SCBI,ensemble,4,amblyomma_americanum,5.88641604362404,full_arima
2021-09-27,2021-09-27,SERC,ensemble,4,amblyomma_americanum,26.781411463685515,full_arima
2021-10-04,2021-09-27,SERC,ensemble,4,amblyomma_americanum,27.31943683101889,full_arima
2021-10-11,2021-09-27,SERC,ensemble,4,amblyomma_americanum,23.34624903141872,full_arima
2021-10-18,2021-09-27,SERC,ensemble,4,amblyomma_americanum,22.73366212059648,full_arima
2021-10-25,2021-09-27,SERC,ensemble,4,amblyomma_americanum,26.087973488904677,full_arima
2021-11-01,2021-09-27,SERC,ensemble,4,amblyomma_americanum,31.843094634052964,full_arima
2021-09-27,2021-09-27,TALL,ensemble,4,amblyomma_americanum,57.59763632409913,full_arima
2021-10-04,2021-09-27,TALL,ensemble,4,amblyomma_americanum,54.85640983623536,full_arima
2021-10-11,2021-09-27,TALL,ensemble,4,amblyomma_americanum,52.08572330458726,full_arima
2021-10-18,2021-09-27,TALL,ensemble,4,amblyomma_americanum,51.87847063174984,full_arima
2021-10-25,2021-09-27,TALL,ensemble,4,amblyomma_americanum,56.98717437788468,full_arima
2021-11-01,2021-09-27,TALL,ensemble,4,amblyomma_americanum,56.958183001306686,full_arima
2021-09-27,2021-09-27,UKFS,ensemble,4,amblyomma_americanum,98.75360779898634,full_arima
2021-10-04,2021-09-27,UKFS,ensemble,4,amblyomma_americanum,95.68468792977924,full_arima
2021-10-11,2021-09-27,UKFS,ensemble,4,amblyomma_americanum,95.87451068685007,full_arima
2021-10-18,2021-09-27,UKFS,ensemble,4,amblyomma_americanum,93.29013649056208,full_arima
2021-10-25,2021-09-27,UKFS,ensemble,4,amblyomma_americanum,90.5378552051816,full_arima
2021-11-01,2021-09-27,UKFS,ensemble,4,amblyomma_americanum,91.8056450491665,full_arima
2021-09-27,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,3.431095046096931,full_arima
2021-10-04,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,3.0324653129562034,full_arima
2021-10-11,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,2.8445368016960946,full_arima
2021-10-18,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,3.1747147327986713,full_arima
2021-10-25,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,2.682282430011668,full_arima
2021-11-01,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,3.1311157642125433,full_arima
2021-09-27,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,39.554563506773114,full_arima
2021-10-04,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,39.708846315625294,full_arima
2021-10-11,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,37.27257971662498,full_arima
2021-10-18,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,36.26156442090374,full_arima
2021-10-25,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,33.32419694491284,full_arima
2021-11-01,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,34.608557173173146,full_arima
2021-09-27,2021-09-27,LENO,ensemble,5,amblyomma_americanum,0,full_arima
2021-10-04,2021-09-27,LENO,ensemble,5,amblyomma_americanum,0,full_arima
2021-10-11,2021-09-27,LENO,ensemble,5,amblyomma_americanum,0.6520353571677462,full_arima
2021-10-18,2021-09-27,LENO,ensemble,5,amblyomma_americanum,3.4296280357335887,full_arima
2021-10-25,2021-09-27,LENO,ensemble,5,amblyomma_americanum,4.540240567383133,full_arima
2021-11-01,2021-09-27,LENO,ensemble,5,amblyomma_americanum,5.116636799342583,full_arima
2021-09-27,2021-09-27,ORNL,ensemble,5,amblyomma_americanum,26.396251548717096,full_arima
2021-10-04,2021-09-27,ORNL,ensemble,5,amblyomma_americanum,23.188672474768882,full_arima
2021-10-11,2021-09-27,ORNL,ensemble,5,amblyomma_americanum,11.108625150202943,full_arima
2021-10-18,2021-09-27,ORNL,ensemble,5,amblyomma_americanum,7.431696531138456,full_arima
2021-10-25,2021-09-27,ORNL,ensemble,5,amblyomma_americanum,5.8769375456126625,full_arima
2021-11-01,2021-09-27,ORNL,ensemble,5,amblyomma_americanum,1.889666174964752,full_arima
2021-09-27,2021-09-27,OSBS,ensemble,5,amblyomma_americanum,31.472264224207343,full_arima
2021-10-04,2021-09-27,OSBS,ensemble,5,amblyomma_americanum,30.30544112506324,full_arima
2021-10-11,2021-09-27,OSBS,ensemble,5,amblyomma_americanum,32.391803672726766,full_arima
2021-10-18,2021-09-27,OSBS,ensemble,5,amblyomma_americanum,31.886421866429092,full_arima
2021-10-25,2021-09-27,OSBS,ensemble,5,amblyomma_americanum,32.00584155610416,full_arima
2021-11-01,2021-09-27,OSBS,ensemble,5,amblyomma_americanum,29.008490259119814,full_arima
2021-09-27,2021-09-27,SCBI,ensemble,5,amblyomma_americanum,0.2310416589675297,full_arima
2021-10-04,2021-09-27,SCBI,ensemble,5,amblyomma_americanum,2.200931488981689,full_arima
2021-10-11,2021-09-27,SCBI,ensemble,5,amblyomma_americanum,3.3399413987552147,full_arima
2021-10-18,2021-09-27,SCBI,ensemble,5,amblyomma_americanum,4.808803182664976,full_arima
2021-10-25,2021-09-27,SCBI,ensemble,5,amblyomma_americanum,5.352346079587976,full_arima
2021-11-01,2021-09-27,SCBI,ensemble,5,amblyomma_americanum,4.920229829166113,full_arima
2021-09-27,2021-09-27,SERC,ensemble,5,amblyomma_americanum,30.102066761880653,full_arima
2021-10-04,2021-09-27,SERC,ensemble,5,amblyomma_americanum,29.093514700545242,full_arima
2021-10-11,2021-09-27,SERC,ensemble,5,amblyomma_americanum,27.95555574220177,full_arima
2021-10-18,2021-09-27,SERC,ensemble,5,amblyomma_americanum,24.832182124606614,full_arima
2021-10-25,2021-09-27,SERC,ensemble,5,amblyomma_americanum,22.508986982368697,full_arima
2021-11-01,2021-09-27,SERC,ensemble,5,amblyomma_americanum,20.473857289278836,full_arima
2021-09-27,2021-09-27,TALL,ensemble,5,amblyomma_americanum,57.539764388239504,full_arima
2021-10-04,2021-09-27,TALL,ensemble,5,amblyomma_americanum,60.182853162429026,full_arima
2021-10-11,2021-09-27,TALL,ensemble,5,amblyomma_americanum,54.46200959206698,full_arima
2021-10-18,2021-09-27,TALL,ensemble,5,amblyomma_americanum,55.082315192116575,full_arima
2021-10-25,2021-09-27,TALL,ensemble,5,amblyomma_americanum,54.60582675996811,full_arima
2021-11-01,2021-09-27,TALL,ensemble,5,amblyomma_americanum,57.77944354938659,full_arima
2021-09-27,2021-09-27,UKFS,ensemble,5,amblyomma_americanum,98.81893744081874,full_arima
2021-10-04,2021-09-27,UKFS,ensemble,5,amblyomma_americanum,95.58119938315978,full_arima
2021-10-11,2021-09-27,UKFS,ensemble,5,amblyomma_americanum,95.58169070167334,full_arima
2021-10-18,2021-09-27,UKFS,ensemble,5,amblyomma_americanum,93.11560587700923,full_arima
2021-10-25,2021-09-27,UKFS,ensemble,5,amblyomma_americanum,90.17071390358292,full_arima
2021-11-01,2021-09-27,UKFS,ensemble,5,amblyomma_americanum,91.30898807861784,full_arima
2021-09-27,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,3.5535606173350067,full_arima
2021-10-04,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,2.11108018047314,full_arima
2021-10-11,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,2.8348814801795914,full_arima
2021-10-18,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,2.9286031680166675,full_arima
2021-10-25,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,2.8508639117953694,full_arima
2021-11-01,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,2.509803157216677,full_arima
2021-09-27,2021-09-27,KONZ,ensemble,6,amblyomma_americanum,39.43728557581782,full_arima
2021-10-04,2021-09-27,KONZ,ensemble,6,amblyomma_americanum,39.55671578230055,full_arima
2021-10-11,2021-09-27,KONZ,ensemble,6,amblyomma_americanum,36.61265785150445,full_arima
2021-10-18,2021-09-27,KONZ,ensemble,6,amblyomma_americanum,36.531148167954456,full_arima
2021-10-25,2021-09-27,KONZ,ensemble,6,amblyomma_americanum,32.40532351863967,full_arima
2021-11-01,2021-09-27,KONZ,ensemble,6,amblyomma_americanum,38.208369966999534,full_arima
2021-09-27,2021-09-27,LENO,ensemble,6,amblyomma_americanum,0,full_arima
2021-10-04,2021-09-27,LENO,ensemble,6,amblyomma_americanum,0,full_arima
2021-10-11,2021-09-27,LENO,ensemble,6,amblyomma_americanum,0,full_arima
2021-10-18,2021-09-27,LENO,ensemble,6,amblyomma_americanum,1.496857315428029,full_arima
2021-10-25,2021-09-27,LENO,ensemble,6,amblyomma_americanum,2.356877812031599,full_arima
2021-11-01,2021-09-27,LENO,ensemble,6,amblyomma_americanum,3.9731283958392787,full_arima
