datetime,reference_datetime,site_id,family,parameter,variable,predicted,model_id
2021-10-18,2021-09-27,ORNL,ensemble,1,amblyomma_americanum,21.172559945373266,basic_arima
2021-10-25,2021-09-27,ORNL,ensemble,1,amblyomma_americanum,25.168586850499622,basic_arima
2021-11-01,2021-09-27,ORNL,ensemble,1,amblyomma_americanum,29.469059913047495,basic_arima
2021-09-27,2021-09-27,OSBS,ensemble,1,amblyomma_americanum,2.856513459127683,basic_arima
2021-10-04,2021-09-27,OSBS,ensemble,1,amblyomma_americanum,7.074641256578374,basic_arima
2021-10-11,2021-09-27,OSBS,ensemble,1,amblyomma_americanum,11.963537964232724,basic_arima
2021-10-18,2021-09-27,OSBS,ensemble,1,amblyomma_americanum,16.88134923965758,basic_arima
2021-10-25,2021-09-27,OSBS,ensemble,1,amblyomma_americanum,20.79442715189934,basic_arima
2021-11-01,2021-09-27,OSBS,ensemble,1,amblyomma_americanum,23.90804373653566,basic_arima
2021-09-27,2021-09-27,SCBI,ensemble,1,amblyomma_americanum,1.3515955711732275,basic_arima
2021-10-04,2021-09-27,SCBI,ensemble,1,amblyomma_americanum,3.4831146518643976,basic_arima
2021-10-11,2021-09-27,SCBI,ensemble,1,amblyomma_americanum,5.961378362106714,basic_arima
2021-10-18,2021-09-27,SCBI,ensemble,1,amblyomma_americanum,8.215267220566158,basic_arima
2021-10-25,2021-09-27,SCBI,ensemble,1,amblyomma_americanum,10.225853565993152,basic_arima
2021-11-01,2021-09-27,SCBI,ensemble,1,amblyomma_americanum,12.14508119511505,basic_arima
2021-09-27,2021-09-27,SERC,ensemble,1,amblyomma_americanum,5.670945174661398,basic_arima
2021-10-04,2021-09-27,SERC,ensemble,1,amblyomma_americanum,11.070621025748967,basic_arima
2021-10-11,2021-09-27,SERC,ensemble,1,amblyomma_americanum,14.803646425249944,basic_arima
2021-10-18,2021-09-27,SERC,ensemble,1,amblyomma_americanum,17.740600441837945,basic_arima
2021-10-25,2021-09-27,SERC,ensemble,1,amblyomma_americanum,21.121502265700265,basic_arima
2021-11-01,2021-09-27,SERC,ensemble,1,amblyomma_americanum,24.5528758757344,basic_arima
2021-09-27,2021-09-27,TALL,ensemble,1,amblyomma_americanum,4.511624061036471,basic_arima
2021-10-04,2021-09-27,TALL,ensemble,1,amblyomma_americanum,9.023065666255107,basic_arima
2021-10-11,2021-09-27,TALL,ensemble,1,amblyomma_americanum,12.825567265313175,basic_arima
2021-10-18,2021-09-27,TALL,ensemble,1,amblyomma_americanum,15.989283115950666,basic_arima
2021-10-25,2021-09-27,TALL,ensemble,1,amblyomma_americanum,19.409972926461887,basic_arima
2021-11-01,2021-09-27,TALL,ensemble,1,amblyomma_americanum,22.879471050239832,basic_arima
2021-09-27,2021-09-27,UKFS,ensemble,1,amblyomma_americanum,7.7555982526749006,basic_arima
2021-10-04,2021-09-27,UKFS,ensemble,1,amblyomma_americanum,16.756191672374158,basic_arima
2021-10-11,2021-09-27,UKFS,ensemble,1,amblyomma_americanum,25.966861983077408,basic_arima
2021-10-18,2021-09-27,UKFS,ensemble,1,amblyomma_americanum,33.715445790812886,basic_arima
2021-10-25,2021-09-27,UKFS,ensemble,1,amblyomma_americanum,40.11670750615896,basic_arima
2021-11-01,2021-09-27,UKFS,ensemble,1,amblyomma_americanum,45.28117140416411,basic_arima
2021-09-27,2021-09-27,BLAN,ensemble,2,amblyomma_americanum,0.2904556232052222,basic_arima
2021-10-04,2021-09-27,BLAN,ensemble,2,amblyomma_americanum,0.7340911657900859,basic_arima
2021-10-11,2021-09-27,BLAN,ensemble,2,amblyomma_americanum,1.225719431177485,basic_arima
2021-10-18,2021-09-27,BLAN,ensemble,2,amblyomma_americanum,1.6184677859937664,basic_arima
2021-10-25,2021-09-27,BLAN,ensemble,2,amblyomma_americanum,1.93222368871703,basic_arima
2021-11-01,2021-09-27,BLAN,ensemble,2,amblyomma_americanum,2.1828746851794834,basic_arima
2021-09-27,2021-09-27,KONZ,ensemble,2,amblyomma_americanum,2.4879781748522802,basic_arima
2021-10-04,2021-09-27,KONZ,ensemble,2,amblyomma_americanum,6.7400151929178875,basic_arima
2021-10-11,2021-09-27,KONZ,ensemble,2,amblyomma_americanum,11.994487796690997,basic_arima
2021-10-18,2021-09-27,KONZ,ensemble,2,amblyomma_americanum,16.539246836748156,basic_arima
2021-10-25,2021-09-27,KONZ,ensemble,2,amblyomma_americanum,20.470152236721038,basic_arima
2021-11-01,2021-09-27,KONZ,ensemble,2,amblyomma_americanum,23.870116267232458,basic_arima
2021-09-27,2021-09-27,LENO,ensemble,2,amblyomma_americanum,1.0754929153791561,basic_arima
2021-10-04,2021-09-27,LENO,ensemble,2,amblyomma_americanum,2.7790069926139314,basic_arima
2021-10-11,2021-09-27,LENO,ensemble,2,amblyomma_americanum,4.751094409065934,basic_arima
2021-10-18,2021-09-27,LENO,ensemble,2,amblyomma_americanum,6.724545207079454,basic_arima
2021-10-25,2021-09-27,LENO,ensemble,2,amblyomma_americanum,8.518814694504893,basic_arima
2021-11-01,2021-09-27,LENO,ensemble,2,amblyomma_americanum,10.028351542802444,basic_arima
2021-09-27,2021-09-27,ORNL,ensemble,2,amblyomma_americanum,2.936981124002841,basic_arima
2021-10-04,2021-09-27,ORNL,ensemble,2,amblyomma_americanum,10.261235135994028,basic_arima
2021-10-11,2021-09-27,ORNL,ensemble,2,amblyomma_americanum,17.142495172000622,basic_arima
2021-10-18,2021-09-27,ORNL,ensemble,2,amblyomma_americanum,21.172559945373266,basic_arima
2021-10-25,2021-09-27,ORNL,ensemble,2,amblyomma_americanum,25.168586850499622,basic_arima
2021-11-01,2021-09-27,ORNL,ensemble,2,amblyomma_americanum,29.469059913047495,basic_arima
2021-09-27,2021-09-27,OSBS,ensemble,2,amblyomma_americanum,2.856513459127683,basic_arima
2021-10-04,2021-09-27,OSBS,ensemble,2,amblyomma_americanum,7.074641256578374,basic_arima
2021-10-11,2021-09-27,OSBS,ensemble,2,amblyomma_americanum,11.963537964232724,basic_arima
2021-10-18,2021-09-27,OSBS,ensemble,2,amblyomma_americanum,16.88134923965758,basic_arima
2021-10-25,2021-09-27,OSBS,ensemble,2,amblyomma_americanum,20.79442715189934,basic_arima
2021-11-01,2021-09-27,OSBS,ensemble,2,amblyomma_americanum,23.90804373653566,basic_arima
2021-09-27,2021-09-27,SCBI,ensemble,2,amblyomma_americanum,1.3515955711732275,basic_arima
2021-10-04,2021-09-27,SCBI,ensemble,2,amblyomma_americanum,3.4831146518643976,basic_arima
2021-10-11,2021-09-27,SCBI,ensemble,2,amblyomma_americanum,5.961378362106714,basic_arima
2021-10-18,2021-09-27,SCBI,ensemble,2,amblyomma_americanum,8.215267220566158,basic_arima
2021-10-25,2021-09-27,SCBI,ensemble,2,amblyomma_americanum,10.225853565993152,basic_arima
2021-11-01,2021-09-27,SCBI,ensemble,2,amblyomma_americanum,12.14508119511505,basic_arima
2021-09-27,2021-09-27,SERC,ensemble,2,amblyomma_americanum,5.670945174661398,basic_arima
2021-10-04,2021-09-27,SERC,ensemble,2,amblyomma_americanum,11.070621025748967,basic_arima
2021-10-11,2021-09-27,SERC,ensemble,2,amblyomma_americanum,14.803646425249944,basic_arima
2021-10-18,2021-09-27,SERC,ensemble,2,amblyomma_americanum,17.740600441837945,basic_arima
2021-10-25,2021-09-27,SERC,ensemble,2,amblyomma_americanum,21.121502265700265,basic_arima
2021-11-01,2021-09-27,SERC,ensemble,2,amblyomma_americanum,24.5528758757344,basic_arima
2021-09-27,2021-09-27,TALL,ensemble,2,amblyomma_americanum,4.511624061036471,basic_arima
2021-10-04,2021-09-27,TALL,ensemble,2,amblyomma_americanum,9.023065666255107,basic_arima
2021-10-11,2021-09-27,TALL,ensemble,2,amblyomma_americanum,12.825567265313175,basic_arima
2021-10-18,2021-09-27,TALL,ensemble,2,amblyomma_americanum,15.989283115950666,basic_arima
2021-10-25,2021-09-27,TALL,ensemble,2,amblyomma_americanum,19.409972926461887,basic_arima
2021-11-01,2021-09-27,TALL,ensemble,2,amblyomma_americanum,22.879471050239832,basic_arima
2021-09-27,2021-09-27,UKFS,ensemble,2,amblyomma_americanum,7.7555982526749006,basic_arima
2021-10-04,2021-09-27,UKFS,ensemble,2,amblyomma_americanum,16.756191672374158,basic_arima
2021-10-11,2021-09-27,UKFS,ensemble,2,amblyomma_americanum,25.966861983077408,basic_arima
2021-10-18,2021-09-27,UKFS,ensemble,2,amblyomma_americanum,33.715445790812886,basic_arima
2021-10-25,2021-09-27,UKFS,ensemble,2,amblyomma_americanum,40.11670750615896,basic_arima
2021-11-01,2021-09-27,UKFS,ensemble,2,amblyomma_americanum,45.28117140416411,basic_arima
2021-09-27,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,0.2904556232052222,basic_arima
2021-10-04,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,0.7340911657900859,basic_arima
2021-10-11,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,1.225719431177485,basic_arima
2021-10-18,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,1.6184677859937664,basic_arima
2021-10-25,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,1.93222368871703,basic_arima
2021-11-01,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,2.1828746851794834,basic_arima
2021-09-27,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,2.4879781748522802,basic_arima
2021-10-04,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,6.7400151929178875,basic_arima
2021-10-11,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,11.994487796690997,basic_arima
2021-10-18,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,16.539246836748156,basic_arima
2021-10-25,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,20.470152236721038,basic_arima
2021-11-01,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,23.870116267232458,basic_arima
2021-09-27,2021-09-27,LENO,ensemble,3,amblyomma_americanum,1.0754929153791561,basic_arima
2021-10-04,2021-09-27,LENO,ensemble,3,amblyomma_americanum,2.7790069926139314,basic_arima
2021-10-11,2021-09-27,LENO,ensemble,3,amblyomma_americanum,4.751094409065934,basic_arima
2021-10-18,2021-09-27,LENO,ensemble,3,amblyomma_americanum,6.724545207079454,basic_arima
2021-10-25,2021-09-27,LENO,ensemble,3,amblyomma_americanum,8.518814694504893,basic_arima
2021-11-01,2021-09-27,LENO,ensemble,3,amblyomma_americanum,10.028351542802444,basic_arima
2021-09-27,2021-09-27,ORNL,ensemble,3,amblyomma_americanum,2.936981124002841,basic_arima
2021-10-04,2021-09-27,ORNL,ensemble,3,amblyomma_americanum,10.261235135994028,basic_arima
2021-10-11,2021-09-27,ORNL,ensemble,3,amblyomma_americanum,17.142495172000622,basic_arima
2021-10-18,2021-09-27,ORNL,ensemble,3,amblyomma_americanum,21.172559945373266,basic_arima
2021-10-25,2021-09-27,ORNL,ensemble,3,amblyomma_americanum,25.168586850499622,basic_arima
2021-11-01,2021-09-27,ORNL,ensemble,3,amblyomma_americanum,29.469059913047495,basic_arima
2021-09-27,2021-09-27,OSBS,ensemble,3,amblyomma_americanum,2.856513459127683,basic_arima
2021-10-04,2021-09-27,OSBS,ensemble,3,amblyomma_americanum,7.074641256578374,basic_arima
2021-10-11,2021-09-27,OSBS,ensemble,3,amblyomma_americanum,11.963537964232724,basic_arima
2021-10-18,2021-09-27,OSBS,ensemble,3,amblyomma_americanum,16.88134923965758,basic_arima
2021-10-25,2021-09-27,OSBS,ensemble,3,amblyomma_americanum,20.79442715189934,basic_arima
2021-11-01,2021-09-27,OSBS,ensemble,3,amblyomma_americanum,23.90804373653566,basic_arima
2021-09-27,2021-09-27,SCBI,ensemble,3,amblyomma_americanum,1.3515955711732275,basic_arima
2021-10-04,2021-09-27,SCBI,ensemble,3,amblyomma_americanum,3.4831146518643976,basic_arima
2021-10-11,2021-09-27,SCBI,ensemble,3,amblyomma_americanum,5.961378362106714,basic_arima
2021-10-18,2021-09-27,SCBI,ensemble,3,amblyomma_americanum,8.215267220566158,basic_arima
2021-10-25,2021-09-27,SCBI,ensemble,3,amblyomma_americanum,10.225853565993152,basic_arima
2021-11-01,2021-09-27,SCBI,ensemble,3,amblyomma_americanum,12.14508119511505,basic_arima
2021-09-27,2021-09-27,SERC,ensemble,3,amblyomma_americanum,5.670945174661398,basic_arima
2021-10-04,2021-09-27,SERC,ensemble,3,amblyomma_americanum,11.070621025748967,basic_arima
2021-10-11,2021-09-27,SERC,ensemble,3,amblyomma_americanum,14.803646425249944,basic_arima
2021-10-18,2021-09-27,SERC,ensemble,3,amblyomma_americanum,17.740600441837945,basic_arima
2021-10-25,2021-09-27,SERC,ensemble,3,amblyomma_americanum,21.121502265700265,basic_arima
2021-11-01,2021-09-27,SERC,ensemble,3,amblyomma_americanum,24.5528758757344,basic_arima
2021-09-27,2021-09-27,TALL,ensemble,3,amblyomma_americanum,4.511624061036471,basic_arima
2021-10-04,2021-09-27,TALL,ensemble,3,amblyomma_americanum,9.023065666255107,basic_arima
2021-10-11,2021-09-27,TALL,ensemble,3,amblyomma_americanum,12.825567265313175,basic_arima
2021-10-18,2021-09-27,TALL,ensemble,3,amblyomma_americanum,15.989283115950666,basic_arima
2021-10-25,2021-09-27,TALL,ensemble,3,amblyomma_americanum,19.409972926461887,basic_arima
2021-11-01,2021-09-27,TALL,ensemble,3,amblyomma_americanum,22.879471050239832,basic_arima
2021-09-27,2021-09-27,UKFS,ensemble,3,amblyomma_americanum,7.7555982526749006,basic_arima
2021-10-04,2021-09-27,UKFS,ensemble,3,amblyomma_americanum,16.756191672374158,basic_arima
2021-10-11,2021-09-27,UKFS,ensemble,3,amblyomma_americanum,25.966861983077408,basic_arima
2021-10-18,2021-09-27,UKFS,ensemble,3,amblyomma_americanum,33.715445790812886,basic_arima
2021-10-25,2021-09-27,UKFS,ensemble,3,amblyomma_americanum,40.11670750615896,basic_arima
2021-11-01,2021-09-27,UKFS,ensemble,3,amblyomma_americanum,45.28117140416411,basic_arima
2021-09-27,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,0.2904556232052222,basic_arima
2021-10-04,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,0.7340911657900859,basic_arima
2021-10-11,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,1.225719431177485,basic_arima
2021-10-18,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,1.6184677859937664,basic_arima
2021-10-25,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,1.93222368871703,basic_arima
2021-11-01,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,2.1828746851794834,basic_arima
2021-09-27,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,2.4879781748522802,basic_arima
2021-10-04,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,6.7400151929178875,basic_arima
2021-10-11,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,11.994487796690997,basic_arima
2021-10-18,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,16.539246836748156,basic_arima
2021-10-25,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,20.470152236721038,basic_arima
2021-11-01,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,23.870116267232458,basic_arima
2021-09-27,2021-09-27,LENO,ensemble,4,amblyomma_americanum,1.0754929153791561,basic_arima
2021-10-04,2021-09-27,LENO,ensemble,4,amblyomma_americanum,2.7790069926139314,basic_arima
2021-10-11,2021-09-27,LENO,ensemble,4,amblyomma_americanum,4.751094409065934,basic_arima
2021-10-18,2021-09-27,LENO,ensemble,4,amblyomma_americanum,6.724545207079454,basic_arima
2021-10-25,2021-09-27,LENO,ensemble,4,amblyomma_americanum,8.518814694504893,basic_arima
2021-11-01,2021-09-27,LENO,ensemble,4,amblyomma_americanum,10.028351542802444,basic_arima
2021-09-27,2021-09-27,ORNL,ensemble,4,amblyomma_americanum,2.936981124002841,basic_arima
2021-10-04,2021-09-27,ORNL,ensemble,4,amblyomma_americanum,10.261235135994028,basic_arima
2021-10-11,2021-09-27,ORNL,ensemble,4,amblyomma_americanum,17.142495172000622,basic_arima
2021-10-18,2021-09-27,ORNL,ensemble,4,amblyomma_americanum,21.172559945373266,basic_arima
2021-10-25,2021-09-27,ORNL,ensemble,4,amblyomma_americanum,25.168586850499622,basic_arima
2021-11-01,2021-09-27,ORNL,ensemble,4,amblyomma_americanum,29.469059913047495,basic_arima
2021-09-27,2021-09-27,OSBS,ensemble,4,amblyomma_americanum,2.856513459127683,basic_arima
2021-10-04,2021-09-27,OSBS,ensemble,4,amblyomma_americanum,7.074641256578374,basic_arima
2021-10-11,2021-09-27,OSBS,ensemble,4,amblyomma_americanum,11.963537964232724,basic_arima
2021-10-18,2021-09-27,OSBS,ensemble,4,amblyomma_americanum,16.88134923965758,basic_arima
2021-10-25,2021-09-27,OSBS,ensemble,4,amblyomma_americanum,20.79442715189934,basic_arima
2021-11-01,2021-09-27,OSBS,ensemble,4,amblyomma_americanum,23.90804373653566,basic_arima
2021-09-27,2021-09-27,SCBI,ensemble,4,amblyomma_americanum,1.3515955711732275,basic_arima
2021-10-04,2021-09-27,SCBI,ensemble,4,amblyomma_americanum,3.4831146518643976,basic_arima
2021-10-11,2021-09-27,SCBI,ensemble,4,amblyomma_americanum,5.961378362106714,basic_arima
2021-10-18,2021-09-27,SCBI,ensemble,4,amblyomma_americanum,8.215267220566158,basic_arima
2021-10-25,2021-09-27,SCBI,ensemble,4,amblyomma_americanum,10.225853565993152,basic_arima
2021-11-01,2021-09-27,SCBI,ensemble,4,amblyomma_americanum,12.14508119511505,basic_arima
2021-09-27,2021-09-27,SERC,ensemble,4,amblyomma_americanum,5.670945174661398,basic_arima
2021-10-04,2021-09-27,SERC,ensemble,4,amblyomma_americanum,11.070621025748967,basic_arima
2021-10-11,2021-09-27,SERC,ensemble,4,amblyomma_americanum,14.803646425249944,basic_arima
2021-10-18,2021-09-27,SERC,ensemble,4,amblyomma_americanum,17.740600441837945,basic_arima
2021-10-25,2021-09-27,SERC,ensemble,4,amblyomma_americanum,21.121502265700265,basic_arima
2021-11-01,2021-09-27,SERC,ensemble,4,amblyomma_americanum,24.5528758757344,basic_arima
2021-09-27,2021-09-27,TALL,ensemble,4,amblyomma_americanum,4.511624061036471,basic_arima
2021-10-04,2021-09-27,TALL,ensemble,4,amblyomma_americanum,9.023065666255107,basic_arima
2021-10-11,2021-09-27,TALL,ensemble,4,amblyomma_americanum,12.825567265313175,basic_arima
2021-10-18,2021-09-27,TALL,ensemble,4,amblyomma_americanum,15.989283115950666,basic_arima
2021-10-25,2021-09-27,TALL,ensemble,4,amblyomma_americanum,19.409972926461887,basic_arima
2021-11-01,2021-09-27,TALL,ensemble,4,amblyomma_americanum,22.879471050239832,basic_arima
2021-09-27,2021-09-27,UKFS,ensemble,4,amblyomma_americanum,7.7555982526749006,basic_arima
2021-10-04,2021-09-27,UKFS,ensemble,4,amblyomma_americanum,16.756191672374158,basic_arima
2021-10-11,2021-09-27,UKFS,ensemble,4,amblyomma_americanum,25.966861983077408,basic_arima
2021-10-18,2021-09-27,UKFS,ensemble,4,amblyomma_americanum,33.715445790812886,basic_arima
2021-10-25,2021-09-27,UKFS,ensemble,4,amblyomma_americanum,40.11670750615896,basic_arima
2021-11-01,2021-09-27,UKFS,ensemble,4,amblyomma_americanum,45.28117140416411,basic_arima
2021-09-27,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,0.2904556232052222,basic_arima
2021-10-04,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,0.7340911657900859,basic_arima
2021-10-11,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,1.225719431177485,basic_arima
2021-10-18,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,1.6184677859937664,basic_arima
2021-10-25,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,1.93222368871703,basic_arima
2021-11-01,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,2.1828746851794834,basic_arima
2021-09-27,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,2.4879781748522802,basic_arima
2021-10-04,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,6.7400151929178875,basic_arima
2021-10-11,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,11.994487796690997,basic_arima
2021-10-18,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,16.539246836748156,basic_arima
2021-10-25,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,20.470152236721038,basic_arima
2021-11-01,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,23.870116267232458,basic_arima
2021-09-27,2021-09-27,LENO,ensemble,5,amblyomma_americanum,1.0754929153791561,basic_arima
2021-10-04,2021-09-27,LENO,ensemble,5,amblyomma_americanum,2.7790069926139314,basic_arima
2021-10-11,2021-09-27,LENO,ensemble,5,amblyomma_americanum,4.751094409065934,basic_arima
2021-10-18,2021-09-27,LENO,ensemble,5,amblyomma_americanum,6.724545207079454,basic_arima
2021-10-25,2021-09-27,LENO,ensemble,5,amblyomma_americanum,8.518814694504893,basic_arima
2021-11-01,2021-09-27,LENO,ensemble,5,amblyomma_americanum,10.028351542802444,basic_arima
2021-09-27,2021-09-27,ORNL,ensemble,5,amblyomma_americanum,2.936981124002841,basic_arima
2021-10-04,2021-09-27,ORNL,ensemble,5,amblyomma_americanum,10.261235135994028,basic_arima
2021-10-11,2021-09-27,ORNL,ensemble,5,amblyomma_americanum,17.142495172000622,basic_arima
2021-10-18,2021-09-27,ORNL,ensemble,5,amblyomma_americanum,21.172559945373266,basic_arima
2021-10-25,2021-09-27,ORNL,ensemble,5,amblyomma_americanum,25.168586850499622,basic_arima
2021-11-01,2021-09-27,ORNL,ensemble,5,amblyomma_americanum,29.469059913047495,basic_arima
2021-09-27,2021-09-27,OSBS,ensemble,5,amblyomma_americanum,2.856513459127683,basic_arima
2021-10-04,2021-09-27,OSBS,ensemble,5,amblyomma_americanum,7.074641256578374,basic_arima
2021-10-11,2021-09-27,OSBS,ensemble,5,amblyomma_americanum,11.963537964232724,basic_arima
2021-10-18,2021-09-27,OSBS,ensemble,5,amblyomma_americanum,16.88134923965758,basic_arima
2021-10-25,2021-09-27,OSBS,ensemble,5,amblyomma_americanum,20.79442715189934,basic_arima
2021-11-01,2021-09-27,OSBS,ensemble,5,amblyomma_americanum,23.90804373653566,basic_arima
2021-09-27,2021-09-27,SCBI,ensemble,5,amblyomma_americanum,1.3515955711732275,basic_arima
2021-10-04,2021-09-27,SCBI,ensemble,5,amblyomma_americanum,3.4831146518643976,basic_arima
2021-10-11,2021-09-27,SCBI,ensemble,5,amblyomma_americanum,5.961378362106714,basic_arima
2021-10-18,2021-09-27,SCBI,ensemble,5,amblyomma_americanum,8.215267220566158,basic_arima
2021-10-25,2021-09-27,SCBI,ensemble,5,amblyomma_americanum,10.225853565993152,basic_arima
2021-11-01,2021-09-27,SCBI,ensemble,5,amblyomma_americanum,12.14508119511505,basic_arima
2021-09-27,2021-09-27,SERC,ensemble,5,amblyomma_americanum,5.670945174661398,basic_arima
2021-10-04,2021-09-27,SERC,ensemble,5,amblyomma_americanum,11.070621025748967,basic_arima
2021-10-11,2021-09-27,SERC,ensemble,5,amblyomma_americanum,14.803646425249944,basic_arima
2021-10-18,2021-09-27,SERC,ensemble,5,amblyomma_americanum,17.740600441837945,basic_arima
2021-10-25,2021-09-27,SERC,ensemble,5,amblyomma_americanum,21.121502265700265,basic_arima
2021-11-01,2021-09-27,SERC,ensemble,5,amblyomma_americanum,24.5528758757344,basic_arima
2021-09-27,2021-09-27,TALL,ensemble,5,amblyomma_americanum,4.511624061036471,basic_arima
2021-10-04,2021-09-27,TALL,ensemble,5,amblyomma_americanum,9.023065666255107,basic_arima
2021-10-11,2021-09-27,TALL,ensemble,5,amblyomma_americanum,12.825567265313175,basic_arima
2021-10-18,2021-09-27,TALL,ensemble,5,amblyomma_americanum,15.989283115950666,basic_arima
2021-10-25,2021-09-27,TALL,ensemble,5,amblyomma_americanum,19.409972926461887,basic_arima
2021-11-01,2021-09-27,TALL,ensemble,5,amblyomma_americanum,22.879471050239832,basic_arima
2021-09-27,2021-09-27,UKFS,ensemble,5,amblyomma_americanum,7.7555982526749006,basic_arima
2021-10-04,2021-09-27,UKFS,ensemble,5,amblyomma_americanum,16.756191672374158,basic_arima
2021-10-11,2021-09-27,UKFS,ensemble,5,amblyomma_americanum,25.966861983077408,basic_arima
2021-10-18,2021-09-27,UKFS,ensemble,5,amblyomma_americanum,33.715445790812886,basic_arima
2021-10-25,2021-09-27,UKFS,ensemble,5,amblyomma_americanum,40.11670750615896,basic_arima
2021-11-01,2021-09-27,UKFS,ensemble,5,amblyomma_americanum,45.28117140416411,basic_arima
2021-09-27,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,0.2904556232052222,basic_arima
2021-10-04,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,0.7340911657900859,basic_arima
2021-10-11,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,1.225719431177485,basic_arima
2021-10-18,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,1.6184677859937664,basic_arima
2021-10-25,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,1.93222368871703,basic_arima
2021-11-01,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,2.1828746851794834,basic_arima
2021-09-27,2021-09-27,KONZ,ensemble,6,amblyomma_americanum,2.4879781748522802,basic_arima
2021-10-04,2021-09-27,KONZ,ensemble,6,amblyomma_americanum,6.7400151929178875,basic_arima
2021-10-11,2021-09-27,KONZ,ensemble,6,amblyomma_americanum,11.994487796690997,basic_arima
