datetime,reference_datetime,site_id,family,parameter,variable,predicted,model_id
2021-10-04,2021-09-27,BLAN,ensemble,8,amblyomma_americanum,3.8440021105455022,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,9,amblyomma_americanum,3.9001913444140754,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,10,amblyomma_americanum,3.7057788963044542,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,11,amblyomma_americanum,3.833850551376277,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,12,amblyomma_americanum,3.7926943654997936,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,13,amblyomma_americanum,4.10249734369256,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,14,amblyomma_americanum,3.7848988470856693,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,15,amblyomma_americanum,3.9640835496384463,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,16,amblyomma_americanum,4.0174037284641315,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,17,amblyomma_americanum,4.048963524118769,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,18,amblyomma_americanum,4.008245844583399,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,19,amblyomma_americanum,3.978544907932685,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,20,amblyomma_americanum,4.013290799487852,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,21,amblyomma_americanum,3.6574592518733815,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,22,amblyomma_americanum,3.6759262266700885,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,23,amblyomma_americanum,3.9772558134679614,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,24,amblyomma_americanum,3.779281864616892,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,25,amblyomma_americanum,4.052487748660654,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,26,amblyomma_americanum,4.147157758205907,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,27,amblyomma_americanum,3.7522662546242618,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,28,amblyomma_americanum,3.505245530253743,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,29,amblyomma_americanum,4.156812145563996,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,30,amblyomma_americanum,3.7350751043624753,top_3_weighted_average
2021-10-04,2021-09-27,BLAN,ensemble,31,amblyomma_americanum,3.4992223956947703,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,1,amblyomma_americanum,3.9007151689748527,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,2,amblyomma_americanum,3.9966894631185976,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,4.3130136581819984,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,4.224322926595249,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,4.040950633468758,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,3.970490543204476,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,7,amblyomma_americanum,3.95713671459588,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,8,amblyomma_americanum,3.9455744192150983,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,9,amblyomma_americanum,4.244860854961974,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,10,amblyomma_americanum,4.123875474151732,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,11,amblyomma_americanum,4.298674469878873,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,12,amblyomma_americanum,3.919072051553706,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,13,amblyomma_americanum,3.997935214115937,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,14,amblyomma_americanum,4.1542870926261815,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,15,amblyomma_americanum,4.124026305656885,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,16,amblyomma_americanum,4.092548432408036,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,17,amblyomma_americanum,4.247271406467019,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,18,amblyomma_americanum,4.180883404139613,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,19,amblyomma_americanum,3.963273953009178,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,20,amblyomma_americanum,4.271073602119711,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,21,amblyomma_americanum,3.9695519187753665,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,22,amblyomma_americanum,4.517652421675398,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,23,amblyomma_americanum,4.135947513696638,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,24,amblyomma_americanum,4.175302060847829,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,25,amblyomma_americanum,3.9548932698406882,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,26,amblyomma_americanum,4.074394732769138,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,27,amblyomma_americanum,4.074930600900105,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,28,amblyomma_americanum,4.069070757547654,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,29,amblyomma_americanum,4.21592781059715,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,30,amblyomma_americanum,4.053351893636091,top_3_weighted_average
2021-10-11,2021-09-27,BLAN,ensemble,31,amblyomma_americanum,4.021734397440729,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,1,amblyomma_americanum,4.126314772711584,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,2,amblyomma_americanum,4.083129376968294,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,3.994209967706457,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,4.422288443763547,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,4.296479090113529,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,4.0324538449446665,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,7,amblyomma_americanum,4.068359486218086,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,8,amblyomma_americanum,4.145266645106962,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,9,amblyomma_americanum,4.395796421214895,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,10,amblyomma_americanum,4.206530546543273,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,11,amblyomma_americanum,4.403482635058229,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,12,amblyomma_americanum,4.121092972071825,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,13,amblyomma_americanum,4.400630599902541,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,14,amblyomma_americanum,4.0199272820812455,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,15,amblyomma_americanum,4.292048043323416,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,16,amblyomma_americanum,3.9625013586320095,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,17,amblyomma_americanum,4.407020866657365,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,18,amblyomma_americanum,4.67791572064319,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,19,amblyomma_americanum,4.118183114106552,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,20,amblyomma_americanum,4.168078841570385,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,21,amblyomma_americanum,3.9325227266342444,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,22,amblyomma_americanum,4.24369459091274,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,23,amblyomma_americanum,4.158381640793715,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,24,amblyomma_americanum,4.308645207490454,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,25,amblyomma_americanum,4.438020201881238,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,26,amblyomma_americanum,4.1979006183504515,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,27,amblyomma_americanum,4.151877655705014,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,28,amblyomma_americanum,4.367183933393708,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,29,amblyomma_americanum,4.410612682393517,top_3_weighted_average
2021-10-18,2021-09-27,BLAN,ensemble,30,amblyomma_americanum,4.353182068689625,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,1,amblyomma_americanum,4.216270981865184,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,2,amblyomma_americanum,4.053631939990583,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,4.142704928634077,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,4.1859837631071635,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,4.059939298350786,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,3.990480393737356,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,7,amblyomma_americanum,4.1726986710177645,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,8,amblyomma_americanum,4.128992223736434,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,9,amblyomma_americanum,4.250101526329255,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,10,amblyomma_americanum,4.257777339183994,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,11,amblyomma_americanum,4.1332968968950725,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,12,amblyomma_americanum,4.044321710079642,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,13,amblyomma_americanum,4.4799739240091085,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,14,amblyomma_americanum,4.347609284652297,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,15,amblyomma_americanum,4.035547251478478,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,16,amblyomma_americanum,4.247747923163219,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,17,amblyomma_americanum,4.163326322420972,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,18,amblyomma_americanum,4.384196228506047,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,19,amblyomma_americanum,3.939732571765917,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,20,amblyomma_americanum,4.354711082190508,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,21,amblyomma_americanum,4.17003537020521,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,22,amblyomma_americanum,4.025016750881294,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,23,amblyomma_americanum,3.9279240797115023,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,24,amblyomma_americanum,4.181787006971794,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,25,amblyomma_americanum,3.9945737151736087,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,26,amblyomma_americanum,4.433250344166018,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,27,amblyomma_americanum,4.076792314390245,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,28,amblyomma_americanum,3.96780787226943,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,29,amblyomma_americanum,4.371810163507879,top_3_weighted_average
2021-10-25,2021-09-27,BLAN,ensemble,30,amblyomma_americanum,4.134933717875428,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,1,amblyomma_americanum,4.54715136206205,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,2,amblyomma_americanum,4.162614984915726,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,3,amblyomma_americanum,4.204214388626945,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,4,amblyomma_americanum,4.520104056975356,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,5,amblyomma_americanum,4.411713460265213,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,6,amblyomma_americanum,4.160409747142202,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,7,amblyomma_americanum,4.536036368805604,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,8,amblyomma_americanum,4.105840437536951,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,9,amblyomma_americanum,4.493449862338531,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,10,amblyomma_americanum,4.339848946486868,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,11,amblyomma_americanum,3.935698768456521,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,12,amblyomma_americanum,4.526177720281591,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,13,amblyomma_americanum,4.991273490735006,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,14,amblyomma_americanum,4.504058008910919,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,15,amblyomma_americanum,4.159492967153157,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,16,amblyomma_americanum,4.784046144449189,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,17,amblyomma_americanum,4.424356547347586,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,18,amblyomma_americanum,4.288240076474247,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,19,amblyomma_americanum,4.082864842948784,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,20,amblyomma_americanum,4.693856389948982,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,21,amblyomma_americanum,4.265032698458507,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,22,amblyomma_americanum,4.44897999471574,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,23,amblyomma_americanum,4.341827045911041,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,24,amblyomma_americanum,4.653256363598734,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,25,amblyomma_americanum,3.988608612933155,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,26,amblyomma_americanum,4.653310405582982,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,27,amblyomma_americanum,4.264234908468366,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,28,amblyomma_americanum,4.27999180231242,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,29,amblyomma_americanum,4.874327055984067,top_3_weighted_average
2021-11-01,2021-09-27,BLAN,ensemble,30,amblyomma_americanum,4.406050636605277,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,1,amblyomma_americanum,28.18914144618929,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,2,amblyomma_americanum,30.4988369196562,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,27.30161390794665,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,28.714771027337907,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,28.542268117886845,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,6,amblyomma_americanum,28.10841273449102,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,7,amblyomma_americanum,27.901269699395453,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,8,amblyomma_americanum,29.03539896500076,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,9,amblyomma_americanum,27.267124310078586,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,10,amblyomma_americanum,31.246233243189845,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,11,amblyomma_americanum,28.155151804638486,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,12,amblyomma_americanum,29.519004833544752,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,13,amblyomma_americanum,29.6268423248888,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,14,amblyomma_americanum,27.063470182305906,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,15,amblyomma_americanum,28.000406385821698,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,16,amblyomma_americanum,28.585528565559176,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,17,amblyomma_americanum,29.5034743917126,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,18,amblyomma_americanum,27.13255273514013,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,19,amblyomma_americanum,30.364766058844644,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,20,amblyomma_americanum,31.812485113478985,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,21,amblyomma_americanum,27.595755734853032,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,22,amblyomma_americanum,31.504105770937045,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,23,amblyomma_americanum,29.89645700616403,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,24,amblyomma_americanum,27.495884839647715,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,25,amblyomma_americanum,28.84922081854898,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,26,amblyomma_americanum,26.85999016789162,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,27,amblyomma_americanum,29.65736522266752,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,28,amblyomma_americanum,27.271547765575573,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,29,amblyomma_americanum,29.65868349870319,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,30,amblyomma_americanum,27.912941984338957,top_3_weighted_average
2021-09-27,2021-09-27,KONZ,ensemble,31,amblyomma_americanum,27.8981006044106,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,1,amblyomma_americanum,17.785296350189476,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,2,amblyomma_americanum,17.966198934241294,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,14.594115168132555,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,17.99625735896807,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,18.965492517251974,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,6,amblyomma_americanum,16.736447063620645,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,7,amblyomma_americanum,20.91301773468208,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,8,amblyomma_americanum,18.05464397733879,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,9,amblyomma_americanum,16.083575175612374,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,10,amblyomma_americanum,17.69214599101071,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,11,amblyomma_americanum,18.80760038214438,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,12,amblyomma_americanum,18.7306576750946,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,13,amblyomma_americanum,22.143492799262475,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,14,amblyomma_americanum,13.893704616116809,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,15,amblyomma_americanum,18.651748834743263,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,16,amblyomma_americanum,18.686160390714715,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,17,amblyomma_americanum,17.016347391077474,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,18,amblyomma_americanum,23.983548945631032,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,19,amblyomma_americanum,17.077888128845782,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,20,amblyomma_americanum,19.740727218366747,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,21,amblyomma_americanum,19.541600418776557,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,22,amblyomma_americanum,22.133177686437477,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,23,amblyomma_americanum,16.047536301848083,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,24,amblyomma_americanum,18.866431242080758,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,25,amblyomma_americanum,18.079825903459593,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,26,amblyomma_americanum,20.652164213936434,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,27,amblyomma_americanum,18.56581285499549,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,28,amblyomma_americanum,16.788942383715295,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,29,amblyomma_americanum,18.190578229161993,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,30,amblyomma_americanum,18.704511859984567,top_3_weighted_average
2021-10-04,2021-09-27,KONZ,ensemble,31,amblyomma_americanum,15.560065143972736,top_3_weighted_average
2021-10-11,2021-09-27,KONZ,ensemble,1,amblyomma_americanum,13.7769856695749,top_3_weighted_average
2021-10-11,2021-09-27,KONZ,ensemble,2,amblyomma_americanum,21.83543964119475,top_3_weighted_average
2021-10-11,2021-09-27,KONZ,ensemble,3,amblyomma_americanum,21.052585884725186,top_3_weighted_average
2021-10-11,2021-09-27,KONZ,ensemble,4,amblyomma_americanum,18.723354945559205,top_3_weighted_average
2021-10-11,2021-09-27,KONZ,ensemble,5,amblyomma_americanum,19.673035198515528,top_3_weighted_average
2021-10-11,2021-09-27,KONZ,ensemble,6,amblyomma_americanum,15.533553701553126,top_3_weighted_average
2021-10-11,2021-09-27,KONZ,ensemble,7,amblyomma_americanum,18.77509455936664,top_3_weighted_average
2021-10-11,2021-09-27,KONZ,ensemble,8,amblyomma_americanum,17.041018714003254,top_3_weighted_average
2021-10-11,2021-09-27,KONZ,ensemble,9,amblyomma_americanum,21.59771395286809,top_3_weighted_average
2021-10-11,2021-09-27,KONZ,ensemble,10,amblyomma_americanum,20.2983939983338,top_3_weighted_average
2021-10-11,2021-09-27,KONZ,ensemble,11,amblyomma_americanum,19.025887838835214,top_3_weighted_average
2021-10-11,2021-09-27,KONZ,ensemble,12,amblyomma_americanum,21.96478136864686,top_3_weighted_average
